id,program_id,segment_id,word,timecode_in,timecode_out,during_commercial,voice_onscreen
2689,4,8,tea,00;01;54;24,00;01;54;45,0,1
2690,4,8,i love this,00;01;55;28,00;01;55;58,0,1
2691,4,8,love this,00;01;55;34,00;01;55;58,0,1
2692,4,8,tea,00;01;56;19,00;01;56;44,0,1
2693,4,8,and,00;01;56;45,00;01;57;09,0,1
2694,4,8,not only,00;01;57;06,00;01;57;41,0,1
2695,4,8,only,00;01;57;19,00;01;57;41,0,1
2696,4,8,commercial,00;02;06;12,00;02;06;34,0,1
2697,4,8,commercial break,00;02;06;12,00;02;06;44,0,1
2698,4,8,you were saying,00;02;06;42,00;02;07;14,0,1
2699,4,8,saying,00;02;06;53,00;02;07;14,0,1
2700,4,8,how we're not,00;02;07;10,00;02;07;52,0,1
2701,4,8,we're not,00;02;07;28,00;02;07;52,0,1
2702,4,8,not,00;02;07;37,00;02;07;52,0,1
2703,4,8,supposed to,00;02;07;47,00;02;08;17,0,1
2704,4,8,supposed,00;02;07;47,00;02;08;11,0,1
2705,4,8,work,00;02;08;18,00;02;08;31,0,1
2706,4,8,workout,00;02;08;18,00;02;08;52,0,1
2707,4,8,before,00;02;08;51,00;02;09;42,0,1
2708,4,8,right,00;02;09;44,00;02;10;08,0,1
2709,4,8,but,00;02;10;58,00;02;11;19,0,1
2710,4,8,some,00;02;11;35,00;02;11;53,0,1
2711,4,8,sum,00;02;11;35,00;02;11;53,0,1
2712,4,8,physical activity,00;02;11;54,00;02;12;44,0,1
2713,4,8,physical,00;02;11;51,00;02;12;16,0,1
2714,4,8,activity,00;02;12;18,00;02;12;48,0,1
2715,4,8,in the bedroom,00;02;13;21,00;02;14;23,0,1
2716,4,8,bedroom,00;02;13;43,00;02;14;23,0,1
2717,4,8,feel more,00;02;17;17,00;02;17;41,0,1
2718,4,8,relaxed,00;02;17;38,00;02;18;18,0,1
2719,4,8,relax,00;02;17;38,00;02;18;11,0,1
2720,4,8,definitely,00;02;18;41,00;02;19;08,0,1
2721,4,8,sometimes,00;02;19;40,00;02;20;05,0,1
2722,4,8,relax,00;02;22;45,00;02;23;14,0,1
2723,4,8,ok,00;02;23;16,00;02;23;47,0,1
2724,4,8,okay,00;02;23;16,00;02;23;47,0,1
2725,4,8,so you're saying,00;02;23;48,00;02;24;28,0,1
2726,4,8,have sex,00;02;24;36,00;02;25;07,0,1
2727,4,8,sex,00;02;24;47,00;02;25;07,0,1
2728,4,8,haha,00;02;28;21,00;02;29;41,0,1
2729,4,8,yes,00;02;29;49,00;02;30;31,0,1
2730,4,8,alright alright,00;02;31;20,00;02;32;03,0,1
2731,4,8,if people,00;02;32;02,00;02;32;32,0,1
2732,4,8,not,00;02;34;02,00;02;34;20,0,1
2733,4,8,sabotage,00;02;34;23,00;02;34;59,0,1
2734,4,8,should do,00;02;35;48,00;02;36;16,0,1
2735,4,8,do,00;02;36;00,00;02;36;16,0,1
2736,4,8,journaling,00;02;36;38,00;02;37;09,0,1
2737,4,8,a challenge,00;02;45;46,00;02;46;41,0,1
2738,4,8,challenge,00;02;46;08,00;02;46;42,0,1
2739,4,8,getting,00;02;46;47,00;02;47;03,0,1
2740,4,8,better sleep,00;02;48;12,00;02;48;52,0,1
2741,4,8,plan,00;02;49;15,00;02;49;33,0,1
2742,4,8,exercise,00;02;49;28,00;02;49;57,0,1
2743,4,8,confident,00;02;51;03,00;02;51;30,0,1
2744,4,8,just about,00;02;54;54,00;02;55;22,0,1
2745,4,8,nine,00;02;55;23,00;02;55;36,0,1
2746,4,8,twenty,00;02;55;37,00;02;55;51,0,1
2747,4,8,good day chicago,00;02;56;32,00;02;57;13,0,1
2748,4,8,we are,00;02;57;41,00;02;58;23,0,1
2749,4,8,take a look,00;02;58;36,00;02;59;05,0,1
2750,4,8,holiday,00;03;00;16,00;03;00;46,0,1
2751,4,8,town,00;03;02;30,00;03;03;00,0,1
2752,4,8,and also,00;03;03;01,00;03;03;53,0,1
2753,4,9,hill,00;00;18;33,00;00;18;51,0,1
2754,4,9,it is,00;00;18;51,00;00;19;12,0,1
2755,4,9,tuesday,00;00;19;13,00;00;19;44,0,1
2756,4,9,december,00;00;19;45,00;00;20;12,0,1
2757,4,9,joining us,00;00;21;48,00;00;21;48,0,1
2758,4,9,and you,00;00;21;50,00;00;22;16,0,1
2759,4,9,you,00;00;21;57,00;00;22;16,0,1
2760,4,9,thank you,00;00;22;14,00;00;22;47,0,1
2761,4,9,thank,00;00;22;14,00;00;22;35,0,1
2762,4,9,joining,00;00;22;57,00;00;23;19,0,1
2763,4,9,coming back,00;00;23;34,00;00;24;10,0,1
2764,4,9,i'm coming back,00;00;23;24,00;00;24;10,0,1
2765,4,9,i'm coming,00;00;23;24,00;00;23;51,0,1
2766,4,9,coming,00;00;23;32,00;00;23;52,0,1
2767,4,9,back,00;00;23;50,00;00;24;10,0,1
2768,4,9,nine o' clock,00;00;24;20,00;00;24;56,0,1
2769,4,9,nine,00;00;24;19,00;00;24;35,0,1
2770,4,9,o' clock,00;00;24;37,00;00;24;58,0,1
2771,4,9,marathon,00;00;27;23,00;00;27;54,0,1
2772,4,9,morning,00;00;27;55,00;00;28;17,0,1
2773,4,9,mourning,00;00;27;55,00;00;28;17,0,1
2774,4,9,going on,00;00;28;18,00;00;28;53,0,1
2775,4,9,stepping in,00;00;29;53,00;00;30;28,0,1
2776,4,9,our news,00;00;32;13,00;00;32;32,0,1
2777,4,9,newscast,00;00;32;17,00;00;32;47,0,1
2778,4,9,this,00;00;32;52,00;00;33;06,0,1
2779,4,9,this hour,00;00;32;52,00;00;33;28,0,1
2780,4,9,hour,00;00;33;11,00;00;33;28,0,1
2781,4,9,our,00;00;33;11,00;00;33;28,0,1
2782,4,9,the flu,00;00;33;29,00;00;33;55,0,1
2783,4,9,flu,00;00;33;40,00;00;33;55,0,1
2784,4,9,flu season,00;00;33;40,00;00;34;17,0,1
2785,4,9,has arrived,00;00;34;18,00;00;35;04,0,1
2786,4,9,arrived,00;00;34;35,00;00;35;08,0,1
2787,4,9,has,00;00;34;18,00;00;34;34,0,1
2788,4,9,arrive,00;00;34;35,00;00;35;03,0,1
2789,4,9,and it is,00;00;35;04,00;00;35;45,0,1
2790,4,9,and it,00;00;35;04,00;00;35;30,0,1
2791,4,9,it,00;00;35;15,00;00;35;31,0,1
2792,4,9,it is,00;00;35;15,00;00;35;45,0,1
2793,4,9,is,00;00;35;30,00;00;35;45,0,1
2794,4,9,hitting,00;00;35;43,00;00;36;01,0,1
2795,4,9,school,00;00;36;19,00;00;36;45,0,1
2796,4,9,hard,00;00;37;34,00;00;38;12,0,1
2797,4,9,real hard,00;00;38;13,00;00;38;53,0,1
2798,4,9,real,00;00;38;13,00;00;38;37,0,1
2799,4,9,this morning,00;00;38;50,00;00;39;23,0,1
2800,4,9,park,00;00;40;53,00;00;41;09,0,1
2801,4,9,its been,00;00;41;08,00;00;41;31,0,1
2802,4,9,shut down,00;00;41;29,00;00;41;59,0,1
2803,4,9,shut,00;00;41;29,00;00;41;49,0,1
2804,4,9,so,00;00;42;12,00;00;42;40,0,1
2805,4,9,many kids,00;00;42;41,00;00;43;13,0,1
2806,4,9,so many,00;00;42;12,00;00;42;58,0,1
2807,4,9,kids,00;00;42;58,00;00;43;16,0,1
2808,4,9,there are,00;00;43;17,00;00;43;36,0,1
2809,4,9,sick,00;00;43;36,00;00;44;00,0,1
2810,4,9,classrooms,00;00;49;51,00;00;50;23,0,1
2811,4,9,class,00;00;49;50,00;00;50;09,0,1
2812,4,9,classroom,00;00;49;50,00;00;50;19,0,1
2813,4,9,were empty,00;00;50;24,00;00;51;12,0,1
2814,4,9,we're empty,00;00;50;24,00;00;51;12,0,1
2815,4,9,empty,00;00;50;39,00;00;51;12,0,1
2816,4,9,yeah,00;00;52;13,00;00;52;36,0,1
2817,4,9,yano,00;00;52;37,00;00;52;54,0,1
2818,4,9,you know,00;00;52;37,00;00;52;54,0,1
2819,4,9,you know when,00;00;52;37,00;00;53;04,0,1
2820,4,9,talking about,00;00;53;05,00;00;53;44,0,1
2821,4,9,a hundred,00;00;53;56,00;00;54;32,0,1
2822,4,9,a,00;00;53;56,00;00;54;13,0,1
2823,4,9,hundred,00;00;54;14,00;00;54;33,0,1
2824,4,9,seventy five,00;00;54;36,00;00;55;14,0,1
2825,4,9,seventy,00;00;54;36,00;00;54;57,0,1
2826,4,9,five,00;00;54;58,00;00;55;14,0,1
2827,4,9,students,00;00;55;15,00;00;56;04,0,1
2828,4,9,and then,00;00;56;05,00;00;56;33,0,1
2829,4,9,student,00;00;55;15,00;00;55;53,0,1
2830,4,9,add,00;00;56;42,00;00;56;59,0,1
2831,4,9,the,00;00;57;09,00;00;57;24,0,1
2832,4,9,faculty,00;00;57;25,00;00;58;02,0,1
2833,4,9,additional,00;00;58;12,00;00;58;42,0,1
2834,4,9,missing school,00;01;00;44,00;01;01;28,0,1
2835,4,9,missing,00;01;00;44,00;01;01;03,0,1
2836,4,9,school,00;01;01;04,00;01;01;27,0,1
2837,4,9,by the way,00;02;10;15,00;02;10;43,0,1
2838,4,9,are,00;02;10;46,00;02;11;08,0,1
2839,4,9,going,00;02;11;09,00;02;11;31,0,1
2840,4,9,going forward,00;02;11;09,00;02;12;09,0,1
2841,4,9,forward,00;02;11;31,00;02;12;09,0,1
2842,4,9,as,00;02;12;12,00;02;12;35,0,1
2843,4,9,as planned,00;02;12;12,00;02;13;05,0,1
2844,4,9,planned,00;02;12;34,00;02;13;06,0,1
2845,4,9,next week,00;02;13;07,00;02;13;42,0,1
2846,4,9,weak,00;02;13;23,00;02;13;41,0,1
2847,4,9,week,00;02;13;23,00;02;13;41,0,1
2848,4,9,however,00;02;13;37,00;02;14;16,0,1
2849,4,9,a lot of,00;02;14;34,00;02;15;17,0,1
2850,4,9,a lot,00;02;14;34,00;02;15;06,0,1
2851,4,9,of the,00;02;15;08,00;02;15;36,0,1
2852,4,9,the,00;02;15;16,00;02;15;32,0,1
2853,4,9,testing,00;02;15;33,00;02;16;16,0,1
2854,4,9,test,00;02;15;33,00;02;15;59,0,1
2855,4,9,um,00;02;16;20,00;02;17;11,0,1
2856,4,9,materials,00;02;17;08,00;02;17;53,0,1
2857,4,9,material,00;02;17;08,00;02;17;47,0,1
2858,4,9,content,00;02;18;07,00;02;18;52,0,1
2859,4,9,won't be,00;02;18;54,00;02;19;33,0,1
2860,4,9,won't,00;02;18;54,00;02;19;19,0,1
2861,4,9,be included,00;02;19;20,00;02;19;51,0,1
2862,4,9,included,00;02;19;27,00;02;19;51,0,1
2863,4,9,in that,00;02;19;53,00;02;20;12,0,1
2864,4,9,exam,00;02;20;11,00;02;20;34,0,1
2865,4,9,they say,00;02;20;34,00;02;20;56,0,1
2866,4,9,say,00;02;20;43,00;02;20;56,0,1
2867,4,9,because,00;02;20;57,00;02;21;17,0,1
2868,4,9,cover,00;02;22;14,00;02;22;31,0,1
2869,4,9,some of the,00;02;22;32,00;02;22;50,0,1
2870,4,9,material,00;02;22;51,00;02;23;23,0,1
2871,4,9,during,00;02;23;39,00;02;24;02,0,1
2872,4,9,regular,00;02;24;00,00;02;24;29,0,1
2873,4,9,class,00;02;24;27,00;02;24;50,0,1
2874,4,9,sessions,00;02;24;49,00;02;25;20,0,1
2875,4,9,session,00;02;24;49,00;02;25;15,0,1
2876,4,9,so,00;02;25;16,00;02;25;42,0,1
2877,4,9,at least,00;02;25;43,00;02;26;21,0,1
2878,4,9,least,00;02;26;00,00;02;26;25,0,1
2879,4,9,leased,00;02;26;00,00;02;26;25,0,1
2880,4,9,in that way,00;02;26;25,00;02;27;10,0,1
2881,4,9,in that,00;02;26;25,00;02;26;51,0,1
2882,4,9,that way,00;02;26;35,00;02;27;10,0,1
2883,4,9,way,00;02;26;51,00;02;27;10,0,1
2884,4,9,accommodate,00;02;27;35,00;02;28;17,0,1
2885,4,9,them,00;02;28;15,00;02;28;39,0,1
2886,4,9,none the less,00;02;28;50,00;02;29;32,0,1
2887,4,9,none,00;02;28;50,00;02;29;07,0,1
2888,4,9,the less,00;02;29;06,00;02;29;32,0,1
2889,4,9,less,00;02;29;12,00;02;29;32,0,1
2890,4,9,they gotta be,00;02;29;32,00;02;30;03,0,1
2891,4,9,feeling pretty bad,00;02;30;04,00;02;30;57,0,1
2892,4,9,feeling pretty,00;02;30;04,00;02;30;41,0,1
2893,4,9,pretty,00;02;30;23,00;02;30;41,0,1
2894,4,9,pretty bad,00;02;30;23,00;02;30;57,0,1
2895,4,9,bad,00;02;30;39,00;02;30;57,0,1
2896,4,9,at home,00;02;30;58,00;02;31;37,0,1
2897,4,9,home,00;02;31;10,00;02;31;37,0,1
2898,4,9,today,00;02;31;38,00;02;32;15,0,1
2899,4,9,but,00;02;32;22,00;02;32;41,0,1
2900,4,9,butt,00;02;32;22,00;02;32;41,0,1
2901,4,9,twenty five,00;02;33;12,00;02;33;40,0,1
2902,4,9,percent,00;02;33;35,00;02;33;57,0,1
2903,4,9,population,00;02;34;24,00;02;35;01,0,1
2904,4,9,out,00;02;35;06,00;02;35;44,0,1
2905,4,9,out sick,00;02;35;06,00;02;36;27,0,1
2906,4,9,sick,00;02;35;40,00;02;36;27,0,1
2907,4,9,park,00;02;37;02,00;02;37;22,0,1
2908,4,9,reporing live,00;02;37;26,00;02;38;07,0,1
2909,4,9,back to you,00;02;39;38,00;02;40;09,0,1
2910,4,9,to you,00;02;39;53,00;02;40;08,0,1
2911,4,9,wow,00;02;40;09,00;02;40;29,0,1
2912,4,9,newsroom,00;02;41;20,00;02;41;47,0,1
2913,4,9,seat,00;02;44;03,00;02;44;22,0,1
2914,4,9,seats,00;02;44;03,00;02;44;27,0,1
2915,4,9,the studio,00;02;44;55,00;02;45;25,0,1
2916,4,9,studio,00;02;45;01,00;02;45;25,0,1
2917,4,9,thank you,00;02;45;26,00;02;45;43,0,1
2918,4,9,so much,00;02;45;44,00;02;46;17,0,1
2919,4,9,much,00;02;45;57,00;02;46;17,0,1
2920,4,9,we appreciate that,00;02;46;36,00;02;47;23,0,1
2921,4,9,we appreciate,00;02;46;36,00;02;47;14,0,1
2922,4,9,appreciate,00;02;46;44,00;02;47;14,0,1
2923,4,9,appreciate that,00;02;46;44,00;02;47;23,0,1
2924,4,9,another,00;02;47;21,00;02;47;45,0,1
2925,4,9,another major,00;02;47;21,00;02;48;09,0,1
2926,4,9,major,00;02;47;42,00;02;48;08,0,1
2927,4,9,story,00;02;48;09,00;02;48;25,0,1
2928,4,9,nationally,00;02;48;26,00;02;48;59,0,1
2929,4,9,we're following,00;02;48;55,00;02;49;28,0,1
2930,4,9,following,00;02;49;05,00;02;49;28,0,1
2931,4,9,right now,00;02;49;25,00;02;49;48,0,1
2932,4,9,protest,00;02;50;00,00;02;50;30,0,1
2933,4,9,protests,00;02;50;00,00;02;50;35,0,1
2934,4,9,continue,00;02;50;37,00;02;51;20,0,1
2935,4,9,break out,00;02;51;29,00;02;51;55,0,1
2936,4,9,break,00;02;51;29,00;02;51;44,0,1
2937,4,9,brake,00;02;51;29,00;02;51;44,0,1
2938,4,9,across the country,00;02;51;53,00;02;52;45,0,1
2939,4,9,across,00;02;51;53,00;02;52;14,0,1
2940,4,9,the country,00;02;52;13,00;02;52;44,0,1
2941,4,9,country,00;02;52;18,00;02;52;44,0,1
2942,4,9,all in,00;02;52;47,00;02;53;12,0,1
2943,4,9,all,00;02;52;47,00;02;53;02,0,1
2944,4,9,response,00;02;53;09,00;02;53;47,0,1
2945,4,9,grand jury,00;02;53;59,00;02;54;38,0,1
2946,4,9,grand,00;02;53;59,00;02;54;17,0,1
2947,4,9,jury,00;02;54;18,00;02;54;38,0,1
2948,4,9,decision,00;02;54;37,00;02;55;10,0,1
2949,4,9,michael brown,00;02;55;40,00;02;56;18,0,1
2950,4,9,michael,00;02;55;40,00;02;55;59,0,1
2951,4,9,brown,00;02;55;58,00;02;56;17,0,1
2952,4,9,berkely,00;02;57;47,00;02;58;13,0,1
2953,4,9,berkely california,00;02;57;47,00;02;58;43,0,1
2954,4,9,california,00;02;58;09,00;02;58;43,0,1
2955,4,9,last night,00;02;58;46,00;02;59;23,0,1
2956,4,9,last,00;02;58;46,00;02;59;03,0,1
2957,4,9,night,00;02;59;04,00;02;59;22,0,1
2958,4,9,it was,00;02;59;18,00;02;59;38,0,1
2959,4,9,violence,00;03;00;32,00;03;01;05,0,1
2960,4,9,dozens,00;03;01;12,00;03;01;46,0,1
2961,4,9,dozen,00;03;01;12,00;03;01;42,0,1
2962,4,9,right there,00;03;41;25,00;03;41;55,0,1
2963,4,9,no kidding,00;03;41;56,00;03;42;26,0,1
2964,4,9,seeing,00;03;45;12,00;03;45;32,0,1
2965,4,9,protest,00;03;45;42,00;03;46;03,0,1
2966,4,9,world,00;03;47;03,00;03;47;30,0,1
2967,4,9,as well,00;03;47;31,00;03;48;02,0,1
2968,4,9,so,00;03;47;59,00;03;48;14,0,1
2969,4,9,commissioner,00;03;48;35,00;03;49;00,0,1
2970,4,9,silver,00;03;49;13,00;03;49;34,0,1
2971,4,9,say's,00;03;49;38,00;03;50;01,0,1
2972,4,9,says,00;03;49;38,00;03;50;01,0,1
2973,4,9,take,00;03;51;01,00;03;51;17,0,1
2974,4,9,action,00;03;51;29,00;03;51;53,0,1
2975,4,9,against,00;03;51;54,00;03;52;23,0,1
2976,4,9,players,00;03;52;24,00;03;52;46,0,1
2977,4,9,wearing,00;03;52;45,00;03;53;02,0,1
2978,4,9,i can't breathe,00;03;53;13,00;03;54;10,0,1
2979,4,9,i can't,00;03;53;13,00;03;53;43,0,1
2980,4,9,can't,00;03;53;24,00;03;53;42,0,1
2981,4,9,breathe,00;03;53;43,00;03;54;07,0,1
2982,4,9,tee shirt,00;03;54;07,00;03;54;38,0,1
2983,4,9,tee shirts,00;03;54;07,00;03;54;47,0,1
2984,4,9,rose,00;03;54;55,00;03;55;19,0,1
2985,4,9,james,00;03;56;22,00;03;56;50,0,1
2986,4,9,others,00;03;56;57,00;03;57;24,0,1
2987,4,9,other,00;03;56;57,00;03;57;15,0,1
2988,4,9,wearing,00;03;57;53,00;03;58;12,0,1
2989,4,9,shirt,00;03;58;27,00;03;58;42,0,1
2990,4,9,shirts,00;03;58;27,00;03;58;46,0,1
2991,4,9,protest,00;03;58;53,00;03;59;22,0,1
2992,4,9,death,00;03;59;27,00;03;59;46,0,1
2993,4,9,death of,00;03;59;27,00;03;59;56,0,1
2994,4,9,in,00;04;00;39,00;04;00;53,0,1
2995,4,9,new york,00;04;00;52,00;04;01;25,0,1
2996,4,9,says,00;04;02;01,00;04;02;25,0,1
2997,4,9,right,00;04;03;06,00;04;03;25,0,1
2998,4,9,have a right,00;04;02;52,00;04;03;25,0,1
2999,4,9,opinions,00;04;03;41,00;04;04;09,0,1
3000,4,9,only,00;04;05;13,00;04;05;34,0,1
3001,4,9,wearing,00;04;05;45,00;04;06;07,0,1
3002,4,9,uniforms,00;04;06;08,00;04;06;46,0,1
3003,4,9,uniform,00;04;06;41,00;04;06;41,0,1
3004,4,9,league,00;04;06;55,00;04;07;14,0,1
3005,4,9,approve,00;04;07;14,00;04;07;39,0,1
3006,4,9,approved,00;04;07;14,00;04;07;42,0,1
3007,4,9,prove,00;04;07;17,00;04;07;39,0,1
3008,4,9,outfits,00;04;07;44,00;04;08;17,0,1
3009,4,9,outfit,00;04;07;44,00;04;08;09,0,1
3010,4,9,during,00;04;08;26,00;04;08;55,0,1
3011,4,9,activity,00;04;09;16,00;04;09;49,0,1
3012,4,9,activities,00;04;09;16,00;04;09;56,0,1
3013,4,9,rose,00;04;10;00,00;04;10;31,0,1
3014,4,9,rows,00;04;10;00,00;04;10;31,0,1
3015,4,9,row,00;04;10;00,00;04;10;23,0,1
3016,4,9,warn,00;04;11;21,00;04;11;44,0,1
3017,4,9,years ago,00;04;12;22,00;04;13;03,0,1
3018,4,9,years,00;04;12;22,00;04;12;46,0,1
3019,4,9,warm ups,00;04;13;16,00;04;13;52,0,1
3020,4,9,warm up,00;04;13;16,00;04;13;43,0,1
3021,4,9,father,00;04;14;48,00;04;15;17,0,1
3022,4,9,change,00;04;15;33,00;04;15;59,0,1
3023,4,9,chains,00;04;15;33,00;04;15;59,0,1
3024,4,9,changed the way,00;04;15;33,00;04;16;19,0,1
3025,4,9,change the way,00;04;15;33,00;04;16;19,0,1
3026,4,9,the way,00;04;15;57,00;04;16;19,0,1
3027,4,9,way,00;04;16;04,00;04;16;19,0,1
3028,4,9,he looks,00;04;16;31,00;04;17;09,0,1
3029,4,9,at the world,00;04;17;10,00;04;18;15,0,1
3030,4,9,the world,00;04;17;26,00;04;18;15,0,1
3031,4,9,world,00;04;17;33,00;04;18;15,0,1
3032,4,9,pass,00;04;49;21,00;04;49;47,0,1
3033,4,9,fined,00;04;51;01,00;04;51;40,0,1
3034,4,9,players,00;04;51;41,00;04;52;06,0,1
3035,4,9,shoe,00;04;52;36,00;04;53;05,0,1
3036,4,9,shirt,00;04;53;03,00;04;53;25,0,1
3037,4,9,other,00;04;53;42,00;04;53;58,0,1
3038,4,9,items,00;04;53;59,00;04;54;22,0,1
3039,4,9,item,00;04;53;59,00;04;54;17,0,1
3040,4,9,that don't,00;04;54;33,00;04;55;08,0,1
3041,4,9,meet,00;04;55;37,00;04;55;59,0,1
3042,4,9,meat,00;04;55;37,00;04;55;59,0,1
3043,4,9,strict,00;04;56;05,00;04;56;38,0,1
3044,4,9,dress code,00;04;56;39,00;04;57;35,0,1
3045,4,9,dress,00;04;56;39,00;04;57;00,0,1
3046,4,9,code,00;04;57;01,00;04;57;27,0,1
3047,4,9,stories,00;04;58;08,00;04;58;33,0,1
3048,4,9,the search,00;04;58;49,00;04;59;16,0,1
3049,4,9,is on,00;04;59;17,00;04;59;39,0,1
3050,4,9,on,00;04;59;26,00;04;59;39,0,1
3051,4,9,suspect,00;05;00;22,00;05;00;46,0,1
3052,4,9,daring,00;05;00;59,00;05;01;36,0,1
3053,4,9,crash,00;05;01;37,00;05;02;10,0,1
3054,4,9,grab,00;05;02;24,00;05;02;50,0,1
3055,4,9,crash and grab,00;05;01;37,00;05;02;50,0,1
3056,4,9,suspects,00;05;04;52,00;05;05;30,0,1
3057,4,9,minivan,00;05;06;02,00;05;06;30,0,1
3058,4,9,mini,00;05;06;02,00;05;06;18,0,1
3059,4,9,many,00;05;06;02,00;05;06;18,0,1
3060,4,9,pawn shop,00;05;06;50,00;05;07;33,0,1
3061,4,9,pawn,00;05;06;50,00;05;07;11,0,1
3062,4,9,chop,00;05;07;12,00;05;07;32,0,1
3063,4,9,whatever,00;05;08;06,00;05;08;27,0,1
3064,4,9,they could,00;05;08;28,00;05;08;50,0,1
3065,4,9,whatever they could,00;05;08;06,00;05;08;50,0,1
3066,4,9,could,00;05;08;36,00;05;08;50,0,1
3067,4,9,good morning,00;05;14;04,00;05;14;38,0,1
3068,4,9,western,00;05;15;59,00;05;16;23,0,1
3069,4,9,avenue,00;05;16;25,00;05;16;49,0,1
3070,4,9,van,00;05;16;55,00;05;17;11,0,1
3071,4,9,still,00;05;17;12,00;05;17;31,0,1
3072,4,9,side,00;05;17;40,00;05;18;05,0,1
3073,4,9,inside,00;05;17;35,00;05;18;05,0,1
3074,4,9,running,00;05;18;34,00;05;19;03,0,1
3075,4,9,easy,00;05;19;30,00;05;19;49,0,1
3076,4,9,pawn,00;05;19;50,00;05;20;11,0,1
3077,4,9,pawn store,00;05;19;50,00;05;20;41,0,1
3078,4,9,store,00;05;20;13,00;05;20;41,0,1
3079,4,9,neighbors,00;05;21;10,00;05;21;41,0,1
3080,4,9,shock,00;05;22;43,00;05;23;05,0,1
3081,4,9,they are,00;05;23;06,00;05;23;32,0,1
3082,4,9,street,00;06;08;28,00;06;08;48,0,1
3083,4,9,camera,00;06;10;18,00;06;10;36,0,1
3084,4,9,down here,00;06;10;37,00;06;11;08,0,1
3085,4,9,idiots,00;06;14;51,00;06;15;22,0,1
3086,4,9,idiot,00;06;14;51,00;06;15;13,0,1
3087,4,9,yano,00;06;15;56,00;06;16;26,0,1
3088,4,9,its just crazy,00;06;16;27,00;06;17;25,0,1
3089,4,9,just crazy,00;06;16;41,00;06;17;25,0,1
3090,4,9,crazy,00;06;16;49,00;06;17;25,0,1
3091,4,9,dog,00;06;22;32,00;06;22;57,0,1
3092,4,9,gate,00;06;23;17,00;06;23;35,0,1
3093,4,9,bars,00;06;23;53,00;06;24;19,0,1
3094,4,9,bar,00;06;23;53,00;06;24;16,0,1
3095,4,9,prison,00;06;26;04,00;06;26;25,0,1
3096,4,9,able,00;06;33;40,00;06;33;55,0,1
3097,4,9,able to,00;06;33;40,00;06;34;08,0,1
3098,4,9,take a look,00;06;34;14,00;06;34;46,0,1
3099,4,9,a look,00;06;34;30,00;06;34;47,0,1
3100,4,9,look,00;06;34;34,00;06;34;47,0,1
3101,4,9,video,00;06;35;06,00;06;35;36,0,1
3102,4,9,gentleman,00;06;36;18,00;06;36;37,0,1
3103,4,9,says,00;06;36;41,00;06;37;03,0,1
3104,4,9,three weeks,00;06;38;25,00;06;39;06,0,1
3105,4,9,weeks,00;06;38;41,00;06;39;06,0,1
3106,4,9,but,00;06;39;15,00;06;39;37,0,1
3107,4,9,fifteenth,00;06;39;45,00;06;40;13,0,1
3108,4,9,tells,00;06;41;43,00;06;41;59,0,1
3109,4,9,tells us,00;06;42;13,00;06;42;13,0,1
3110,4,9,controversial,00;06;42;38,00;06;43;16,0,1
3111,4,9,store,00;06;43;17,00;06;43;32,0,1
3112,4,9,not everyone,00;06;43;33,00;06;44;09,0,1
3113,4,9,everyone,00;06;43;44,00;06;44;09,0,1
3114,4,9,wanted,00;06;44;10,00;06;44;33,0,1
3115,4,9,open,00;06;45;18,00;06;45;40,0,1
3116,4,9,and so,00;06;46;50,00;06;47;17,0,1
3117,4,9,so,00;06;46;56,00;06;47;12,0,1
3118,4,9,the people,00;06;47;34,00;06;47;55,0,1
3119,4,9,driving by,00;06;48;08,00;06;48;48,0,1
3120,4,9,driving,00;06;48;08,00;06;48;32,0,1
3121,4,9,drive,00;06;48;08,00;06;48;25,0,1
3122,4,9,by,00;06;48;30,00;06;48;47,0,1
3123,4,9,bye,00;06;48;30,00;06;48;47,0,1
3124,4,9,bi,00;06;48;30,00;06;48;47,0,1
3125,4,9,shaking,00;06;48;58,00;06;49;22,0,1
3126,4,9,shaking their heads,00;06;48;58,00;06;49;54,0,1
3127,4,9,their heads,00;06;49;23,00;06;49;54,0,1
3128,4,9,heads,00;06;49;33,00;06;49;54,0,1
3129,4,9,head,00;06;49;33,00;06;49;48,0,1
3130,4,9,not feeling,00;06;50;34,00;06;51;11,0,1
3131,4,9,not,00;06;50;35,00;06;50;51,0,1
3132,4,9,feeling,00;06;50;52,00;06;51;11,0,1
3133,4,9,especially,00;06;51;11,00;06;51;37,0,1
3134,4,9,sorry,00;06;51;36,00;06;52;00,0,1
3135,4,9,sorry for the,00;06;51;36,00;06;52;11,0,1
3136,4,9,this crime,00;06;52;06,00;06;52;30,0,1
3137,4,9,crime,00;06;52;14,00;06;52;30,0,1
3138,4,9,shocked,00;06;52;53,00;06;53;21,0,1
3139,4,9,that it would,00;06;53;14,00;06;53;40,0,1
3140,4,9,happen,00;06;53;41,00;06;54;12,0,1
3141,4,9,police,00;06;59;04,00;06;59;26,0,1
3142,4,9,in the city,00;06;59;27,00;06;59;52,0,1
3143,4,9,suburbs,00;07;00;24,00;07;01;01,0,1
3144,4,9,hope,00;07;01;07,00;07;01;29,0,1
3145,4,9,new video,00;07;01;30,00;07;02;08,0,1
3146,4,9,video,00;07;01;43,00;07;02;08,0,1
3147,4,9,out this morning,00;07;02;08,00;07;02;51,0,1
3148,4,9,will convince,00;07;02;46,00;07;03;33,0,1
